Bid,Price,Ask,Spread,Skew,Cash,Inventory,PnL,RSI,Trades,Informed Trades,Noise Trades,Trade Imbalance
98.8,100,101.8,0.03,0.2,100000,0,0,50,0,0,0,0
98.40496859834255,99.60017064609569,101.39297371772541,0.03,0.2,99803.19006280332,2,2.3904040955094388,50,1,0,1,-2
97.65291081182959,98.83897855448339,100.61808016846409,0.03,0.2,100004.42622314025,0,4.426223140253569,50,2,0,2,0
97.8160143052024,99.00406306194576,100.78613619706078,0.03,0.2,100004.42622314025,0,4.426223140253569,50,2,0,2,0
97.27721477901336,98.45871941195685,100.23097636137207,0.03,0.2,100305.11915222438,-3,9.742993988504168,50,3,0,3,3
97.52281792446678,98.70730559156557,100.48403709221375,0.03,0.2,100305.11915222438,-3,8.99723544967128,50,3,0,3,3
97.69994807551817,98.8865871209698,100.66654568914727,0.03,0.2,99425.81961954471,6,19.13914227053465,50,4,0,4,-6
97.61369704499597,98.79928850708095,100.5776757002084,0.03,0.2,99328.2059224997,7,19.800942049274454,50,5,0,5,-7
96.98914555501709,98.16715137147479,99.93416009616134,0.03,0.2,99328.2059224997,7,15.375982100027613,50,5,0,5,-7
96.09995316114035,97.26715906998011,99.01796793323975,0.03,0.2,99328.2059224997,7,9.076035989564843,50,5,0,5,-7
96.56860260007538,97.74150060736375,99.50084761829629,0.03,0.2,99328.2059224997,7,12.396426751249237,50,5,0,5,-7
98.00975563842223,99.20015752876745,100.98576036428526,0.03,0.2,99631.16320359256,4,27.963833707632148,50,6,0,6,-4
97.308499821322,98.49038443453644,100.26321135435809,0.03,0.2,99631.16320359256,4,25.12474133069918,50,6,0,6,-4
96.54220896907273,97.71478640594405,99.47365256125104,0.03,0.2,99631.16320359256,4,22.022349216334987,27.191438340669137,6,0,6,-4
95.46828653128118,96.7747455968385,96.91990771523376,0.015,-0.8,100212.68264988397,-2,19.13315869028156,32.462223479543056,7,1,6,2
96.08495105101042,97.39984901268163,97.54594878620065,0.015,-0.8,100212.68264988397,-2,17.88295185859897,27.870608063868502,7,1,6,2
94.78181284309572,96.07887769193687,96.22299600847477,0.015,-0.8,100886.24362194329,-9,21.533722715859767,32.82482771098826,8,1,7,9
95.4127484264454,96.71844746725333,96.86352513845421,0.015,-0.8,101760.9169016134,-18,19.984847202838864,36.58632281117624,11,2,9,18
95.91870694774597,97.23132990141508,97.3771768962672,0.015,-0.8,101858.29407850966,-19,10.898810382772353,32.929089872465255,12,2,10,19
94.98684534943776,96.28671601564902,96.4311460896725,0.015,-0.8,102340.44980895802,-24,29.568624582432676,35.19580323554521,13,2,11,24
95.28962476333034,96.59363888832269,96.73852934665517,0.015,-0.8,102920.88098503795,-30,23.071818388270913,38.68452268269808,14,3,11,30
95.90857711089517,97.07345861426636,98.82078086932316,0.03,0.2,102920.88098503795,-30,8.67722660995787,44.72070641129068,14,3,11,30
96.80144542510995,97.97717148290481,99.7407605695971,0.03,0.2,102920.88098503795,-30,-18.434159449199797,44.06417807776409,14,3,11,30
96.67596436165472,97.85016635795012,99.61146935239321,0.03,0.2,103817.38420920949,-39,1.2277212494373089,44.45619338980209,16,3,13,39
96.73198087579622,97.90686323461156,99.66918677283458,0.03,0.2,102269.67251519675,-23,17.814660800693673,43.69379289371191,18,3,15,23
96.45581360391199,97.77578672469538,97.92245040478242,0.015,-0.8,101787.3934471772,-18,27.429286132683046,36.05842192848303,19,3,16,18
94.9732620507148,96.27294683295975,96.41735625320919,0.015,-0.8,102558.73229720286,-26,55.63567954591417,33.61574412356788,20,3,17,26
94.40081123125042,95.69266217055288,95.83620116380871,0.015,-0.8,101803.52580735285,-18,81.05788828289951,38.486434792558356,21,3,18,18
95.02212886320962,96.32248237527584,96.46696609883875,0.015,-0.8,101803.52580735285,-18,69.72112459788332,36.09924667852047,21,3,18,18
94.50214239528029,95.79538002562624,95.93907309566468,0.015,-0.8,101995.40395354418,-20,79.49635303165996,42.505851773583444,22,3,19,20
95.3695689383657,96.67467707893127,96.81968909454966,0.015,-0.8,101995.40395354418,-20,61.91041196555307,39.830880346501324,22,3,19,20
95.8393682899929,96.12775154462679,97.28128456316232,0.015,0.6,102094.12715438052,-21,75.44437194336206,35.319758929085495,24,3,21,21
93.8132235506109,95.09703350290005,95.23967905315439,0.015,-0.8,102094.12715438052,-21,97.08945081962156,32.072967076728304,24,3,21,21
92.96930024151658,94.2415613193275,94.38292366130649,0.015,-0.8,102001.157854139,-20,116.32662775245262,26.82941135878231,25,3,22,20
91.30321842341614,92.552679597989,92.69150861738598,0.015,-0.8,102001.157854139,-20,150.1042621792294,25.192398812735917,25,3,22,20
90.82620837994726,91.92936070844864,93.58408920120071,0.03,0.2,101274.54818709943,-12,171.39585859804356,23.7804879438563,26,3,23,12
90.13270651734811,91.36614953608526,91.50319876038938,0.015,-0.8,102098.07697594292,-21,179.38783568513463,21.522788891730627,27,3,24,21
89.30265154321226,90.38729913280594,92.01427051719644,0.03,0.2,101830.16902131328,-18,203.19763692277775,19.04157234256779,28,3,25,18
88.07009980563001,89.13977713120447,90.74429311956615,0.03,0.2,101830.16902131328,-18,225.65303295159538,17.955187484043222,28,3,25,18
87.46941297401636,88.53179450811373,90.12536680925979,0.03,0.2,101830.16902131328,-18,236.59672016723198,18.591902952926432,28,3,25,18
87.54587755783612,88.60918781157503,90.20415319218338,0.03,0.2,101830.16902131328,-18,235.20364070493088,16.956120724806127,28,3,25,18
86.66324415913265,87.71583416916259,89.29471918420752,0.03,0.2,101830.16902131328,-18,251.28400626835355,16.348920939446728,28,3,25,18
