Bid,Price,Ask,Spread,Skew,Cash,Inventory,PnL,RSI,Trades,Informed Trades,Noise Trades,Trade Imbalance
98.5,100,101.5,0.03,0,100507.5,-5,7.5,50,2,0,2,5
100.75351065967078,102.28782808088404,103.8221455020973,0.03,0,100834.30961071842,-8,16.00698607135564,50,5,0,5,8
101.16196310944946,102.70250061873041,104.24303812801136,0.03,0,100834.30961071842,-8,12.689605768580805,50,5,0,5,8
101.48040661252132,103.02579351525007,104.57118041797882,0.03,0,100834.30961071842,-8,10.103262596428976,50,5,0,5,8
101.79365523196536,103.34381241823894,104.89396960451252,0.03,0,100732.51595548647,-7,9.109268558793701,50,6,0,6,7
101.46935265884471,103.01457122725351,104.55978979566231,0.03,0,100231.35006646588,-2,25.320924011364696,50,8,0,8,2
100.2406571215056,101.76716459036102,103.29367205921643,0.03,0,99329.18415237233,7,41.55430450485437,50,10,1,9,-7
96.99024271084846,98.46725148309488,99.9442602553413,0.03,0,99329.18415237233,7,18.454912753993995,50,10,1,9,-7
96.6644839120464,98.13653189040244,99.60857986875847,0.03,0,99926.83563158488,1,24.97216347527865,50,11,1,10,-1
96.31789201974898,97.78466194898374,99.2514318782185,0.03,0,100744.31540547838,-7,59.82277183549013,50,16,1,15,7
98.71499132718432,100.21826530678611,101.7215392863879,0.03,0,100771.3743371112,-7,69.8464799637004,50,18,2,16,7
94.66727498259456,96.10890861177113,97.55054224094769,0.03,0,101551.77867503879,-15,110.14504586222756,50,20,2,18,15
92.74586912758484,94.15824276912167,95.5706164106585,0.03,0,100809.81172201812,-7,150.70402263426513,50,21,3,18,7
90.54683630359419,91.92572213562862,93.30460796766305,0.03,0,100809.81172201812,-7,166.33166706871998,29.06860018613854,21,3,18,7
90.43016904265708,91.80727821589552,93.18438738913396,0.03,0,101555.28682113119,-15,178.17764789274952,39.022428666903885,22,3,19,15
93.18564355459007,94.60471426861936,96.02378498264865,0.03,0,101555.28682113119,-15,136.2161071018927,41.17048938530938,22,3,19,15
93.85139391480274,95.2806029591906,96.70981200357846,0.03,0,101555.28682113119,-15,126.07777674333192,44.46377940366142,22,3,19,15
94.89204215191617,96.33709863138698,97.78215511085779,0.03,0,101555.28682113119,-15,110.23034166038269,45.78407391332239,22,3,19,15
95.31240900544653,96.76386701060561,98.21532501576469,0.03,0,101555.28682113119,-15,103.8288159720978,46.57871430951934,22,3,19,15
95.55664270484984,97.01182000492369,98.46699730499755,0.03,0,102638.42379148616,-26,116.11647135813837,48.56032357419744,24,3,21,26
96.1527122621608,97.61696676361503,99.08122126506925,0.03,0,102737.50501275122,-27,101.84691013362317,44.22360699018052,25,3,22,27
94.6894726507735,96.13144431550609,97.57341598023868,0.03,0,103518.09234059314,-35,153.49178955043317,37.15670226576777,26,3,23,35
91.79584016845543,93.19374636391414,94.59165255937286,0.03,0,103518.09234059314,-35,256.3112178561423,40.468765829939244,26,3,23,35
92.73132637862777,94.1434785569825,95.55563073533723,0.03,0,103147.16703507863,-31,228.7191998121707,40.05544305621699,27,3,24,31
92.56125125092596,93.97081345271671,95.38037565450746,0.03,0,102776.92203007493,-27,239.71006685157772,44.65646278251498,28,3,25,27
93.84675672186412,95.27589514910063,96.70503357633714,0.03,0,102776.92203007493,-27,204.4728610492166,44.49643130484025,28,3,25,27
93.79082410489796,95.21911076639387,96.64739742788977,0.03,0,103163.51161978648,-31,211.71918602827645,39.039154554706364,29,3,26,31
91.76484512527738,93.16227931500241,94.55971350472744,0.03,0,102154.09832340844,-20,290.852737108391,44.70911575074144,32,3,29,20
93.3378352846189,94.75922363920701,96.18061199379511,0.03,0,101687.40914698534,-15,266.0207923972339,43.54939707965447,33,3,30,15
92.9196365450874,94.33465639095168,95.74967623681596,0.03,0,100851.13241807956,-6,285.1244797338586,47.37252305461485,34,3,31,6
94.00718227212222,95.43876372804286,96.8703451839635,0.03,0,100851.13241807956,-6,278.49983571130724,44.674601816212004,34,3,31,6
93.1066870853357,94.52455541658446,95.94242374783323,0.03,0,101522.7293843144,-13,293.9101638988068,44.94810248862688,35,3,32,13
93.17962948841733,94.59860861768257,96.01758774694781,0.03,0,101336.37012533756,-11,295.7854305430519,37.67716755002635,36,4,32,11
90.5355558540311,91.91426990256964,93.29298395110818,0.03,0,100521.55012265129,-2,337.7215828461485,37.270655570189795,37,4,33,2
90.37001077213928,91.74620382958302,93.12239688702677,0.03,0,100987.16210708642,-7,344.93868027934514,46.141589832457576,38,4,34,7
92.71668243413498,94.12861160825886,95.54054078238275,0.03,0,101560.40535178072,-13,336.73340087335964,45.877212065958275,39,4,35,13
92.62788570992983,94.03846264967495,95.44903958942008,0.03,0,101299.44861792786,-10,359.06399143111776,51.882822658714375,41,4,37,10
94.42401217605978,95.86194129549216,97.29987041492454,0.03,0,101299.44861792786,-10,340.82920497293526,49.817230541213085,41,4,37,10
93.80079386245892,95.22923234767403,96.65767083288914,0.03,0,101492.76395959363,-12,350.0131714215531,45.809241431749086,42,4,38,12
92.52902559632076,93.9380970521023,95.34716850788382,0.03,0,99272.06734528193,12,399.3245099071646,50.5147298228306,46,4,42,-12
93.92476747275495,95.35509388096949,96.78542028918403,0.03,0,98634.61854268765,19,446.3653264260647,47.62930162715611,49,4,45,-19
93.02054143812106,94.43709790672189,95.85365437532272,0.03,0,98550.09734006114,20,438.839298195584,44.51051728292852,51,4,47,-20
91.99057566948981,93.3914473801927,94.79231909089559,0.03,0,98550.09734006114,20,417.9262876649882,48.754103594945484,51,4,47,-20
