Bid,Price,Ask,Spread,Skew,Cash,Inventory,PnL,RSI
106.15414678628916,106.26040719348265,107.21675085822399,0.01,0.8,97615.24649624006,525,3401.9602728184545,57.63567113244993
106.42682046591221,106.53335381973194,107.49215400410954,0.01,0.8,97615.24649624006,525,3545.257251599338,51.355362290813346
104.95983514412005,105.06490004416422,106.0104841445617,0.01,0.8,98251.30940110743,519,2779.9925240286684,48.11973461390137
103.18122905948553,104.22346369645003,105.26569833341452,0.02,0.0,98466.00973632211,517,2349.5404673867743,54.56684102936042
105.87724979620224,105.98323302923147,106.93708212649456,0.01,0.8,98466.00973632211,517,3259.3412124347815,55.54226519608217
106.16546711954416,106.27173885840256,107.22818450812818,0.01,0.8,98466.00973632211,517,3408.4987261162314,52.533560367856104
105.45153393672607,105.55709102775381,106.5071048470036,0.01,0.8,98787.64219268368,514,3043.986980949121,52.38485691396058
105.41679374721583,105.5223160632791,106.47201690784861,0.01,0.8,98787.64219268368,514,3026.112649209128,51.60569406352714
104.71797781901103,105.35007828874349,107.87848016767333,0.03,0.6,98787.64219268368,514,2937.582433097821,52.144811998341424
105.36574384643862,105.47121506150012,106.42045599705362,0.01,0.8,98787.64219268368,514,2999.846734294726,45.363605463079864
103.13013135486915,103.9618259625697,105.20936787412055,0.02,0.2,99734.52650355076,505,2235.2486146484734,45.42238743262401
102.93369943400762,103.97343377172487,105.01316810944212,0.02,0.0,99734.52650355076,505,2241.1105582718155,43.479439316573696
102.49048291560186,103.52574031878976,104.56099772197766,0.02,0.0,100361.89248988262,499,2021.236908958701,39.2321473030867
101.44886114049713,102.47359711161326,103.49833308272939,0.02,0.0,99854.64818418014,504,1501.3411284332396,37.93235151052603
101.10957779538074,102.13088666200075,103.15219552862075,0.02,0.0,99854.64818418014,504,1328.6150618285174,34.62171803707055
101.2124015895127,101.2124015895127,101.2124015895127,0.0,0.4,99854.64818418014,504,865.6985852945363,40.960223646294864
101.23891376967273,102.26152906027549,103.28414435087825,0.02,0.0,99854.64818418014,504,1394.458830558986,38.36102199062016
100.97121280540371,101.58069698732767,101.98701977527698,0.01,-0.2,99450.76333295852,508,1053.757402520976,38.70732901232055
100.62061701080293,101.63698687959892,102.65335674839491,0.02,0.0,99553.41668970692,507,1083.369037663564,41.66810450512153
101.08810929674938,102.10920130984786,103.13029332294634,0.02,0.0,98955.05677003121,513,1337.0770419831679,44.65516040710704
101.57312863296961,102.59911983128244,103.62511102959526,0.02,0.0,99265.93210312,510,1591.483217074041,45.88676388695271
101.77330117706535,102.80131432026803,103.82932746347072,0.02,0.0,98349.97239252641,519,1703.8545247455186,54.78750828373249
104.35781040425309,104.46227267693001,105.40243313102238,0.01,0.8,98560.77725878845,517,2567.7722327612573,49.790350673182985
103.41766595063206,103.52118713776983,104.45287782200975,0.01,0.8,98461.50044032333,518,2085.475377688097,41.76349164328078
100.66297409239552,101.67977181050053,102.69656952860554,0.02,0.0,98461.50044032333,518,1131.622238162614,45.62764337327376
101.40921289663144,102.43354838043581,103.45788386424017,0.02,0.0,97751.63595004691,525,1529.2488497757004,42.04019985399248
100.51805511700945,101.53338900708026,102.54872289715107,0.02,0.0,99289.86679350417,510,1071.895187115122,48.052616026404
102.66107254406964,102.76383638045009,103.68871090787414,0.01,0.8,98267.36662151868,520,1704.561539352726,49.47533484995119
102.97091243206768,103.07398641848616,104.00165229625253,0.01,0.8,98267.36662151868,520,1865.8395591314766,50.219698840372715
103.12799394789498,103.23122517306804,104.16030619962565,0.01,0.8,100558.89335791045,498,1968.043494098325,56.07129248868914
104.44680999542159,104.55136135677837,105.49232360898938,0.01,0.8,100558.89335791045,498,2625.47131358608,56.16361368555497
104.46875064999377,104.57332397396773,105.51448388973344,0.01,0.8,100983.04275994888,494,2642.2648030889395,50.15685999988914
103.30777962936882,103.411190820189,104.3418915375707,0.01,0.8,100265.0588620843,501,2074.0654629989876,47.92003817487198
102.83727256111472,102.9402127738886,103.8666746888536,0.01,0.8,100265.0588620843,501,1838.1054618025082,44.70036803198499
101.21153177653916,102.23387048135268,103.2562091861662,0.02,0.0,100265.0588620843,501,1484.2279732419993,43.277513133536736
100.89379329668118,101.91292252190019,102.93205174711919,0.02,0.0,100573.85501732567,498,1326.4904332319566,48.97776650882698
102.85597185461776,102.95893078540317,103.8855611624718,0.01,0.8,99133.87141136102,512,1848.843973487441,45.75635214397188
101.2556796691685,102.27846431229142,103.30124895541434,0.02,0.0,99237.17266031643,511,1501.4679238973476,52.418883520844915
103.52001655751164,103.62364019770935,104.55625295948873,0.01,0.8,99764.09887072178,506,2197.6608107627253,52.629545665574916
103.56519678881067,103.66886565446514,104.60188544535532,0.01,0.8,99764.09887072178,506,2220.5448918811453,52.22690583035684
103.49214441439318,103.59574015454773,104.52810181593865,0.01,0.8,98832.66957099224,515,2184.47575058433,47.556771010138455
102.41597397041085,102.72414640963977,105.49769836270005,0.03,0.8,98832.66957099224,515,1735.6049719567236,47.17482072948616
102.6508654960234,102.6508654960234,102.6508654960234,0.0,0.4,98832.66957099224,515,1697.8653014442825,47.763477384040335
102.64359631888236,102.7463426615439,103.6710597454978,0.01,0.8,98011.52080044118,523,1747.8580124286527,50.83624327454834
103.14035293057316,103.24359652710025,104.17278889584415,0.01,0.8,97392.67868285775,529,2008.5412456937775,58.36107752847296
104.55745526610201,104.6621173834855,105.60407643993686,0.01,0.8,97392.67868285775,529,2758.938778721582,59.37709092975908
104.77248230221531,104.87735966187718,105.82125589883407,0.01,0.8,97392.67868285775,529,2872.8019439907803,65.02893787782934
106.09496500768417,106.20116617385803,107.15697666942275,0.01,0.8,97714.14961286601,526,3575.9630203153356,53.365152977526044
104.16580749204894,104.27007756961856,105.20850826774513,0.01,0.8,98240.19215420473,521,2564.902567976009,53.89897514560464
104.28145497618164,104.38584081699864,105.32531338435163,0.01,0.8,98766.81872112649,516,2629.9125826977834,54.759533223921785
104.45990580369799,104.56447027397196,105.50555050643771,0.01,0.8,99610.86312517799,508,2729.6140243557456,62.526163721112965
106.29969797242752,106.40610407650402,107.36375901319256,0.01,0.8,99504.56342720556,509,3665.270402146096,62.526163721112965
