Bid,Price,Ask,Spread,Skew,Cash,Inventory,PnL,RSI
98.4,100,100.4,0.02,-0.6,99901.6,1,1.6000000000058208,50
100.1724398613089,100.1724398613089,100.1724398613089,0.0,0.4,99901.6,1,1.7724398613208905,50
100.33333341677763,101.9647697324976,102.37262881142759,0.02,-0.6,99901.6,1,3.564769732503919,50
101.0732434919302,101.32655989165934,103.60640748922168,0.025,0.8,99598.38026952422,4,3.686509090854088,50
98.16490492763096,100.57879603240876,101.18226880860321,0.03,-0.6,100306.65615118445,-3,4.919763087222236,50
99.78991543035555,100.79789437409651,101.80587331783748,0.02,0.0,100306.65615118445,-3,4.262468062152038,50
101.8510633282617,102.10632915113955,104.40372155704019,0.025,0.8,99491.84764455835,5,2.3792903140420094,50
101.59053446588808,101.84514733422364,104.13666314924367,0.025,0.8,99804.25763400608,2,7.947928674519062,50
100.7162364955492,100.96865814090145,103.24045294907174,0.025,0.8,100119.02742576033,-1,18.058767619426362,50
99.47219194335224,99.72149568255864,101.96522933541621,0.025,0.8,99522.19427410021,5,20.801752513012616,50
99.69096667487057,99.94081872167476,102.18948714291244,0.025,0.8,99322.81234075048,7,22.398071802192135,50
101.06077602247481,101.31406117541334,103.59362755186014,0.025,0.8,99322.81234075048,7,32.01076897836174,50
100.8095844712905,101.06224007146918,103.33614047307724,0.025,0.8,99322.81234075048,7,30.248021250765305,50
100.43537775561656,100.68709549435243,102.95255514297537,0.025,0.8,99322.81234075048,7,27.62200921094336,49.513768954908954
100.05741667134087,100.30818713918885,102.5651213498206,0.025,0.8,99322.81234075048,7,24.969650724800886,50.86162521951992
100.29969806196988,100.55107575134825,102.81347495575359,0.025,0.8,99322.81234075048,7,26.66987100991537,52.72211217425871
100.63131240514586,100.88352120816627,103.15340043535001,0.025,0.8,100148.03954423328,-1,47.156023025119794,60.27089652493476
100.793764827884,102.43268783321545,102.84241858454831,0.02,-0.6,100559.40921857147,-5,47.24577940539166,60.767709559002604
101.62385585205706,102.54677684364991,103.16205750471181,0.015,-0.2,100254.5376510153,-2,49.44409732799977,62.97236430318283
101.40237451789764,103.05119361574964,103.46339839021263,0.02,-0.6,100254.5376510153,-2,48.43526378380193,60.541092251978625
101.79201805558118,102.7164662518478,103.3327650493589,0.015,-0.2,100054.0351088917,0,54.03510889169411,64.15696125500219
101.87214844320732,103.52860614147086,103.94272056603674,0.02,-0.6,100781.63415285395,-7,56.93390986365557,67.1433514163093
103.3381170538062,104.27660651241796,104.90226615149247,0.015,-0.2,101411.0477497629,-13,55.451865101465955,66.35693581412126
103.24020980257723,104.17781009341799,104.8028769539785,0.015,-0.2,102147.79322274355,-20,64.23702087519632,58.94271823351125
102.26383573740387,103.19256885711793,103.81172427026064,0.015,-0.2,102874.47529263538,-27,88.27593349320523,63.34993706345048
103.2395944508068,104.17718915318548,104.8022522881046,0.015,-0.2,102874.47529263538,-27,61.69118549938139,48.65316506144612
100.79146876550442,101.60430319103268,102.82355482932508,0.02,0.2,104416.82861507527,-42,149.44788105189218,43.40132788688608
99.55529366124632,100.358158932708,101.56245683990049,0.02,0.2,104416.82861507527,-42,201.78593990152876,42.77477007942027
99.3995291141208,100.20113821987984,101.4035518785184,0.02,0.2,104416.82861507527,-42,208.38080984030967,46.44922561479234
100.08699799712988,100.89415120678416,102.10488102126557,0.02,0.2,104316.74161707814,-41,180.08141759998398,51.6183669992247
101.14918455282591,101.96490378309063,103.18848262848772,0.02,0.2,104316.74161707814,-41,136.18056197141414,51.665186294259335
101.15908211599819,101.97488116532075,103.1985797393046,0.02,0.2,104316.74161707814,-41,135.7714892999793,46.251706022536894
100.04748335648989,100.85431789968739,102.06456971448364,0.02,0.2,104216.69413372164,-40,182.5214177341404,51.99241089965797
101.22546937436195,102.04180380480035,103.26630545045796,0.02,0.2,104733.02566097393,-45,141.14448975792038,51.49928580725187
101.12740510184322,101.94294869137421,103.1662640756707,0.02,0.2,106590.01841433601,-63,167.61264677943836,46.31501698981685
100.05273623674462,100.85961314187966,102.06992849958222,0.02,0.2,106590.01841433601,-63,235.8627863975853,39.837548629157396
98.49053426371879,99.23479522792825,99.9790561921377,0.015,0.0,106590.01841433601,-63,338.2263149765349,39.114550205348465
98.24310732985627,99.03539045348414,100.22381513892596,0.02,0.2,106590.01841433601,-63,350.78881576651474,37.14952852046703
97.70776468704321,98.49573053129356,99.67767929766909,0.02,0.2,106003.77182621375,-57,389.51518593000947,42.313810736480406
98.59360668252229,99.38871641383295,100.58138101079895,0.02,0.2,106003.77182621375,-57,338.61499062526855,39.293584849158265
97.82414335242491,98.6130477342993,99.79640430711089,0.02,0.2,106003.77182621375,-57,382.8281053586834,43.88136218113565
98.6424972747408,99.43800128502097,100.63125730044122,0.02,0.2,105214.63184801582,-49,342.16978504980216,52.46862505032793
100.45911321797625,101.2692673568309,102.48449856511287,0.02,0.2,104611.87716870797,-43,257.2986723642389,52.75793691414238
100.5266232305928,101.33732180503307,102.55336966669347,0.02,0.2,104611.87716870797,-43,254.37233109155204,53.5290202887553
100.69751342779982,101.50959014899175,102.72770523077965,0.02,0.2,103806.29706128557,-35,253.46140607085545,50.86752214603953
100.18883236728684,100.99680682186172,102.20876850372406,0.02,0.2,103806.29706128557,-35,271.40882252041774,52.928842304653216
100.60485272468496,101.4161821821421,102.6331763683278,0.02,0.2,103717.86215042275,-34,269.71195622991945,43.42464766723654
98.58958785501277,99.38466517642416,100.57728115854125,0.02,0.2,104122.15896836045,-38,345.54169165634084,44.220918346336504
