Bid,Price,Ask,Spread,Skew,Cash,Inventory,PnL,RSI
98.2,100,101.2,0.03,-0.2,100000,0,0,50
98.01705426940629,99.81370088534246,101.01146529596656,0.03,-0.2,100124.96675350844,-1,25.153052623107214,50
98.06391156850383,99.86141707586948,101.05975408077991,0.03,-0.2,100529.20576983156,-5,29.898684452215093,50
98.23531753693514,100.03596490522926,101.23639648409201,0.03,-0.2,100749.68503648268,-7,49.43328214608482,50
97.39453861690465,98.87770417959864,100.36086974229262,0.03,0.0,100262.71234339816,-2,64.95693503896473,50
97.715955146262,97.91177870366934,99.67419072033539,0.02,0.8,100262.71234339816,-2,66.88878599082818,50
97.69838288407365,97.89417122652671,99.65626630860419,0.02,0.8,100661.33740863258,-6,73.97238127341552,50
96.66340194776586,98.1354334495085,99.60746495125113,0.03,0.0,100371.34720278929,-3,76.94090244076506,50
96.0390865843337,97.79947717345591,98.97307089953739,0.03,-0.2,100371.34720278929,-3,77.94877126891515,50
97.01215518267936,98.79038205975495,99.975866644472,0.03,-0.2,100080.31073724125,0,80.31073724124872,50
99.0209218841258,99.21936060533648,101.00530909623254,0.02,0.8,99783.24797158888,3,80.90605340489128,50
97.88860709167773,99.68289927869422,100.87909407003855,0.03,-0.2,99000.13911485545,11,96.65100692109263,50
99.61975754855317,99.81939634123565,101.61614547537789,0.02,0.8,99000.13911485545,11,98.15247460904357,50
98.97373973806256,99.17208390587432,100.95718141618005,0.02,0.8,98802.19163537933,13,91.42872615570377,37.540099227090415
98.57940692594188,98.77696084763716,100.55494614289462,0.02,0.8,98802.19163537933,13,86.2921263986209,33.57151916972825
97.90645424475385,98.1026595638816,99.86850743603146,0.02,0.8,98802.19163537933,13,77.52620970980206,41.54031500667632
98.71219687948283,98.91001691330945,100.69039721774902,0.02,0.8,97420.22087906658,27,90.791335725924,47.768085738559094
99.45584922961102,99.65515954870844,101.44895242058519,0.02,0.8,97420.22087906658,27,110.9101868817088,47.782904629334595
99.4576887817981,99.65700278737285,101.45082883754556,0.02,0.8,97420.22087906658,27,110.95995432564814,48.33442988869668
99.52195930817963,99.72140211240443,101.51638735042772,0.02,0.8,98435.38475257084,17,130.64858848172298,45.851674430811215
99.21600736119679,99.41483703526733,101.20430410190214,0.02,0.8,97244.79266423648,29,127.82293825922534,43.895256885084514
99.16783268293467,99.16783268293467,99.16783268293467,0.0,-0.6,97443.12832960235,27,120.65981204158743,44.64863328701565
99.0425146553091,99.24099664860631,101.02733458828122,0.02,0.8,97443.12832960235,27,122.63523911472294,50.090259404193404
98.2957317801542,99.79262109660324,100.79054730756927,0.025,-0.2,97443.12832960235,27,137.5290992106311,53.71212691970896
99.99990461713159,100.20030522758677,102.00391072168333,0.02,0.8,97443.12832960235,27,148.53657074719376,47.97572832361289
99.37740346200046,99.57655657515076,101.36893459350347,0.02,0.8,97443.12832960235,27,131.6953571314225,46.71385191125723
99.23119932880866,99.43005944770407,101.21980051776274,0.02,0.8,98050.44713270893,21,138.47838111071906,46.628621311659394
99.2217647462297,99.42060595814598,101.21017686539261,0.02,0.8,98860.12854763206,13,152.59642508796242,47.90723523353964
99.3396203301013,99.5386977255524,101.33039428461234,0.02,0.8,98969.42203773472,12,163.88641044135147,52.29281388197279
99.75955098125633,99.95946992109852,101.75874037967829,0.02,0.8,98470.62428282844,17,169.9352714871202,59.157629386294865
100.6387953686043,100.73953490350782,101.14249304312185,0.005,0.6,98470.62428282844,17,183.1963761880761,60.3725152584756
100.79296736405429,100.89386122527957,101.29743667018069,0.005,0.6,97765.07351128006,24,186.52618068676384,59.480747753560955
98.7043788597762,100.82163315605332,101.7290278544578,0.03,-0.4,97968.53156698898,22,186.6074964221625,64.29993121311907
99.3044407526341,101.43456665233309,102.34747775220409,0.03,-0.4,97670.61824473109,25,206.4824110394111,55.103786856905
100.43467331416896,100.63594520457812,102.44739221826053,0.02,0.8,97172.47031596843,30,191.54867210576776,57.315028821467806
98.7855596135603,100.90455527432104,101.81269627178993,0.03,-0.4,97885.15918987096,23,205.96396118034318,64.05420881408119
101.85400081352293,101.85400081352293,101.85400081352293,0.0,0.8,97987.01319068448,22,227.80120858197915,70.78060933299173
100.9735504300194,103.1394794995091,104.06773481500467,0.03,-0.4,97785.06608982444,24,260.4135978126578,65.14095906258017
100.43288794410306,102.58721955475286,103.51050453074564,0.03,-0.4,97082.03587421571,31,262.2396804130549,57.18460937671807
99.55621343052591,101.69173996989369,102.60696562962274,0.03,-0.4,97389.85677110458,28,237.22549026159686,53.82413721767153
101.0641619658939,101.26669535660712,103.08949587302604,0.02,0.8,96783.47179930922,34,226.53944143386616,50.87094041365619
100.67504348730131,100.87679708146423,102.69257942893059,0.02,0.8,96582.12171233461,36,213.68640726731974,47.67986793987494
100.23430245660454,100.43517280220895,102.24300591264871,0.02,0.8,97093.33674189786,31,206.8270987663418,51.46238502415918
100.74273619783395,100.94462544873141,102.76162870680858,0.02,0.8,97093.33674189786,31,222.6201308085292,52.19713614344426
100.84311082712209,101.04520122958125,102.86401485171372,0.02,0.8,97093.33674189786,31,225.7379800148774,54.37832825323937
101.1374853154176,101.34016564671103,103.16428862835183,0.02,0.8,96284.23685937452,39,236.503319596246,58.37321958798842
99.77599707738622,101.91623807700329,102.83348421969632,0.03,-0.4,96695.5707962533,35,262.6391289484163,52.58347818134317
101.04113282964617,101.24362006978575,103.0660052310419,0.02,0.8,96798.63680148435,34,240.91988385705918,50.82218414248629
100.82333809884588,101.02538887659908,102.84384587637787,0.02,0.8,95992.05009669358,42,235.11642951074464,54.143088347774075
