Bid,Price,Ask,Spread,Skew,Cash,Inventory,PnL,RSI,Trades,Informed Trades,Noise Trades,Trade Imbalance
99.25,100,100.75,0.015,0,100000,0,0,50,0,0,0,0
97.66484577059248,99.40442317617556,100.14995634999687,0.025,-0.4,100801.19965079997,-8,5.964265390561195,50,1,0,1,8
98.0596448941636,99.55293897884629,101.04623306352897,0.03,0,101609.5695153082,-16,16.72249164666573,50,2,0,2,16
97.64246713121429,99.73694293280316,100.63457541919838,0.03,-0.4,101230.96807993528,-12,34.12476474164578,50,4,0,4,12
96.27286617222258,98.0375419269069,98.23361701076071,0.02,-0.8,100749.60374907417,-7,63.340955585823394,50,5,0,5,7
97.02256173888874,98.75069897087913,99.49132921316072,0.025,-0.4,101455.91812346339,-14,73.4083378710784,50,8,0,8,14
96.49252414956142,98.71357969264595,98.96036364187756,0.025,-0.8,102247.60103259841,-22,75.90227936020528,50,10,1,9,22
99.09644265725993,99.09644265725993,99.09644265725993,0.0,0.4,102643.98680322744,-26,67.47929413868405,50,13,2,11,26
99.36053600211416,99.6595145457514,102.35032143848669,0.03,0.8,103360.43905329684,-33,71.67507328704232,50,14,2,12,33
98.22217843400296,99.6168138275892,100.21451471055474,0.02,-0.4,102869.32816112682,-28,80.05737395431788,50,15,2,13,28
100.6516342117569,101.15742131834864,101.66320842494038,0.01,0,102366.06999006803,-23,39.44929974601837,50,16,2,14,23
99.77756367454913,100.83634530020124,101.29010885405215,0.015,-0.4,102366.06999006803,-23,46.834048163407715,50,16,2,14,23
98.21657310200186,99.71225695634706,101.20794081069226,0.03,0,102366.06999006803,-23,72.68808007205371,50,16,2,14,23
100.1428828367888,100.44421548323852,103.15620930128597,0.03,0.8,102366.06999006803,-23,55.85303395355004,51.75506706628153,16,2,14,23
99.31570031279087,100.36958091237076,100.82124402647644,0.015,-0.4,102769.35496617394,-27,59.37628153992409,54.93707581217404,17,3,14,27
98.14770119452773,100.87122424925768,101.17383792200545,0.03,-0.8,102992.88559911028,-29,67.62009588180808,59.90044807630044,20,3,17,29
100.47358106336281,101.74539854517754,103.01721602699226,0.025,0,102992.88559911028,-29,42.26904130012554,63.43059030721269,20,3,17,29
101.43225693290643,102.45682518475397,103.48139343660151,0.02,0,102992.88559911028,-29,21.637668752417085,63.598637574466494,20,3,17,29
101.56904426582415,102.49146747308188,104.6437882900166,0.03,0.4,103008.25931923125,-29,36.006762511868146,60.83155926405305,22,3,19,29
101.71326835972579,102.17304707154776,103.24586406579901,0.015,0.4,103008.25931923125,-29,45.24095415636839,64.30193032092512,22,3,19,29
102.52519947575561,102.83370057748807,105.61021049308025,0.03,0.8,103008.25931923125,-29,26.08200248409412,71.3628981223168,22,3,19,29
104.33181954316838,104.54090134586009,106.42263757008557,0.02,0.8,102486.6002215154,-24,-22.381410785237676,74.66000191927463,23,3,20,24
102.73295410822774,105.58371439694527,105.90046554013611,0.03,-0.8,102486.6002215154,-24,-47.40892401128076,76.34887411637219,23,3,20,24
106.1842837771604,106.1842837771604,106.1842837771604,0.0,0.8,103123.70592417836,-30,-61.82258913645637,73.47523863591125,24,3,21,30
105.06310653920534,105.85703429642855,106.65096205365177,0.015,0,102808.51660456075,-27,-49.62332144282118,75.23593767319828,25,3,22,27
106.1649785811735,106.43105622172781,108.82575498671669,0.025,0.8,102808.51660456075,-27,-65.12191342590086,75.32420939020152,25,3,22,27
105.12903399674391,106.45978126252548,107.79052852830705,0.025,0,102808.51660456075,-27,-65.89748952744412,76.27426071205034,25,3,22,27
105.4249310920805,106.75942389071443,108.09391668934836,0.025,0,102916.6105212501,-28,-72.65334768990579,69.35475630234838,26,3,23,28
104.18274103391855,106.03841326607485,106.83370136557042,0.025,-0.4,103771.28013217467,-36,-46.10274540403043,75.92261732770882,27,3,24,36
106.91701516206241,108.05155650536878,108.53778850964294,0.015,-0.4,104096.8934977036,-39,-117.11720600578701,73.02690181409643,28,3,25,39
106.25166819001915,107.70569507351155,107.86725361612181,0.015,-0.8,104000.3353420702,-38,-92.4810707232391,73.89943281245532,30,4,26,38
107.98718551378461,107.98718551378461,107.98718551378461,0.0,0.4,104216.30971309777,-40,-103.17770745360758,76.3460645418837,31,4,27,40
107.84356293777778,108.82296966476062,111.1082520277206,0.03,0.4,104216.30971309777,-40,-136.60907349265472,56.37808833689764,31,4,27,40
104.93761286399526,105.89062852068139,108.11433171961569,0.03,0.4,104216.30971309777,-40,-19.3154277294816,61.63292825323588,31,4,27,40
106.51163559918164,107.31650941983037,109.19454833467739,0.025,0.4,104336.23591237442,-41,-63.74097383861954,65.67001122030527,33,4,29,41
107.46863612184994,108.60903094679125,109.0977715860518,0.015,-0.4,104127.81518198753,-39,-107.93702493733144,65.15157231723013,35,4,31,39
107.70437929422944,108.51826629141506,109.33215328860068,0.015,0,104127.81518198753,-39,-104.39720337765175,63.191438120970936,35,4,31,39
107.86255160224704,108.18711294107025,111.10816499047915,0.03,0.8,103918.5813055595,-37,-84.34187326009851,60.63636303388382,37,4,33,37
104.84700984582564,107.75643355172214,108.07970285237731,0.03,-0.8,104675.13922552615,-44,-66.14385074963502,63.686455704457096,38,5,33,44
106.3068489938074,108.58717976895547,109.56446438687607,0.03,-0.4,103718.37758458187,-35,-82.17370733155985,62.767237299099065,39,5,34,35
106.92320242297716,108.4413817677253,109.09203005833166,0.02,-0.4,103936.56164469854,-37,-75.7694807072985,58.41603858898225,40,5,35,37
107.09625553819781,107.74271180905212,109.25110977437886,0.02,0.4,105684.57940108859,-53,-25.784324791180552,66.20469020303452,42,5,37,53
