Bid,Price,Ask,Spread,Skew,Cash,Inventory,PnL,RSI,Trades,Informed Trades,Noise Trades,Trade Imbalance
97.3,100,100.3,0.03,-0.8,99610.8,4,10.80000000000291,50,1,0,1,-4
97.14503753877366,99.84073744992155,100.14025966227132,0.03,-0.8,100411.92207729818,-4,12.559127498490852,50,2,0,2,4
96.81230532073774,99.49877216930908,99.797268485817,0.03,-0.8,100411.92207729818,-4,13.926988620936754,50,2,0,2,4
96.06347814414556,98.7291656157714,99.0253531126187,0.03,-0.8,99643.41425214501,4,38.33091460810101,50,3,0,3,-4
98.81567299846301,101.55773175587154,101.86240495113915,0.03,-0.8,99371.34108877103,7,82.24521106213797,50,6,0,6,-7
97.65189326872152,100.36165803568502,100.66274300979208,0.03,-0.8,100075.98028983957,0,75.98028983957192,50,8,0,8,0
97.54545587643553,100.2522670878063,100.55302388906972,0.03,-0.8,101297.65441657157,-12,94.62721151790174,50,11,1,10,12
99.42359290443514,101.55627467255887,102.4702811446119,0.03,-0.4,101297.65441657157,-12,78.97912050086597,50,11,1,10,12
98.64523175762281,100.76121732137162,101.66806827726396,0.03,-0.4,101297.65441657157,-12,88.51980871512205,50,11,1,10,12
98.3180995607787,100.427067988538,101.33091160043485,0.03,-0.4,101297.65441657157,-12,92.52960070912377,50,11,1,10,12
96.22553003750247,98.28961188713224,99.17421839411642,0.03,-0.4,100431.62464623405,-3,136.75581057264935,50,12,1,11,3
94.53764877286072,97.16099565556087,97.45247864252755,0.03,-0.8,100431.62464623405,-3,140.14165926736314,50,12,1,11,3
94.88810638184509,97.52117819305765,97.81374172763682,0.03,-0.8,100241.84843347035,-1,144.3272552772978,50,13,1,12,1
97.08696976026266,99.7810583353162,100.08040151032215,0.03,-0.8,99270.97873586773,9,169.0082608855737,50.75424370772973,15,1,14,-9
97.28958510946971,99.98929610428542,100.28926399259826,0.03,-0.8,100073.29284780851,1,173.28214391278743,49.056012173922014,16,1,15,-1
96.87842552641543,99.56672715972809,99.86542734120728,0.03,-0.8,99492.02229465001,7,188.98938476810872,53.86739009308346,17,1,16,-7
99.27794600009697,100.78979289349947,102.30163978690196,0.03,0.0,99492.02229465001,7,197.55084490451554,47.24003854021734,17,1,16,-7
96.42700514309621,99.10278020873197,99.40008854935817,0.03,-0.8,99492.02229465001,7,185.74175611113606,51.9096510593585,17,1,16,-7
98.83404626562998,100.33913326459897,101.84422026356796,0.03,0.0,99492.02229465001,7,194.39622750220587,52.11408456697931,17,1,16,-7
97.68385802961042,100.39450979404977,100.69569332343191,0.03,-0.8,100901.76200117807,-7,199.00043261972314,49.85453338750945,19,1,18,7
97.15042823920925,99.846277738139,100.14581657135341,0.03,-0.8,101202.19945089213,-10,203.73667351074982,46.643445495121014,20,1,19,10
96.9581771744165,99.03797464189633,99.92931641367339,0.03,-0.4,101202.19945089213,-10,211.81970447316417,47.25960152348463,20,1,19,10
97.091459330237,99.17411576122268,100.06668280307369,0.03,-0.4,100910.92507290142,-7,216.70626257285767,51.34663089493743,21,1,20,7
97.3911804619154,100.09371064945056,100.39399178139891,0.03,-0.8,100910.92507290142,-7,210.2690983552602,49.649975737536515,21,1,20,7
98.2214037503108,99.71716116782822,101.21291858534565,0.03,0.0,100518.03945790017,-3,218.8879743966827,54.36247647060861,22,1,21,3
98.087956138101,100.80982131356733,101.11225077750802,0.03,-0.8,99932.53601571098,3,234.9654796516843,50.70798594472403,24,1,23,-3
97.32778392251893,100.02855490495266,100.32864056966751,0.03,-0.8,99932.53601571098,3,232.6216804258438,49.1560759741271,24,1,23,-3
96.9962797358639,99.68785173264531,99.98691528784325,0.03,-0.8,99932.53601571098,3,231.5995709089184,49.96291433870687,24,1,23,-3
97.15846399663816,99.85453648164251,100.15410009108744,0.03,-0.8,99455.73060401113,8,254.56689586426364,47.76989175303693,26,1,25,-8
96.7227862375027,99.40676900051665,99.70498930751819,0.03,-0.8,99954.25555054873,3,252.4758575502783,55.38107402533598,27,2,25,-3
99.50729618103433,101.02263571678613,102.53797525253792,0.03,0.0,99954.25555054873,3,257.3234576990799,58.42798560616083,27,2,25,-3
100.25063132882673,101.77729068916419,103.30395004950165,0.03,0.0,101130.29214446203,-8,316.0738189487165,54.79317035662998,32,2,30,8
100.79326469912033,101.09655436220694,103.82616132998653,0.03,0.8,101563.79416956718,-12,350.6355172206968,56.50750229752783,36,2,34,12
101.19257318693485,101.49706438007507,104.2374851183371,0.03,0.8,101159.02387681944,-8,347.0473617788375,58.17716629385966,37,2,35,8
101.58291818610778,101.88858393792154,104.63957570424542,0.03,0.8,99635.28010402783,7,348.50019159328076,60.064667161961076,39,2,37,-7
100.80113490387122,102.33617756738194,103.87122023089266,0.03,0.0,99635.28010402783,7,351.63334699950065,62.85352229184979,39,2,37,-7
101.48217087982846,103.02758464957203,104.57299841931561,0.03,0.0,98620.45839522955,17,371.9273342722736,55.48870492418338,41,2,39,-17
100.28025487785254,101.80736535822594,103.33447583859933,0.03,0.0,98729.90131298965,16,358.8191587212641,56.61878652887524,43,2,41,-16
100.52837682588135,102.05926581307752,103.59015480027368,0.03,0.0,98026.20267520848,23,373.5657889092545,54.55183764989223,44,2,42,-23
100.18453296533707,101.71018575161123,103.2358385378854,0.03,0.0,97124.54187852044,32,379.267822572001,47.043435862047744,45,2,43,-32
99.540825572831,100.29302324718488,102.04815115401061,0.025,0.4,96427.75609951062,39,339.18400615082646,42.20595210863455,46,3,43,-39
