Bid,Price,Ask,Spread,Skew,Cash,Inventory,PnL,RSI,Trades,Informed Trades,Noise Trades,Trade Imbalance
99.7,100,102.7,0.03,0.8,99501.5,5,1.5,50,1,0,1,-5
103.48595144865455,103.79734347909182,106.5998717530273,0.03,0.8,99501.5,5,20.486717395455344,50,1,0,1,-5
106.01376652001154,106.3327648144549,109.20374946444518,0.03,0.8,98971.43116739995,10,34.75881554449734,50,2,0,2,-10
107.13783992303831,107.4602205847927,110.3616465405821,0.03,0.8,98971.43116739995,10,46.033373247875716,50,2,0,2,-10
107.8302135470244,108.15467757976369,111.0748538744173,0.03,0.8,99543.028638409,5,83.8020263078215,50,5,1,4,-5
104.52277597023779,104.83728783373901,107.66789460524997,0.03,0.8,99543.028638409,5,67.21507757769723,50,5,1,4,-5
109.47599860118795,109.80541484572512,112.7701610465597,0.03,0.8,99543.028638409,5,92.05571263762249,50,5,1,4,-5
109.8236325369521,110.15409482141635,113.1282553815946,0.03,0.8,100674.31119222495,-5,123.54071811787435,50,7,2,5,5
107.78824095094636,108.11257868700739,111.03161831155658,0.03,0.8,100690.528079028,-5,149.9651855929551,50,9,3,6,5
106.38794152306696,106.70806572022764,109.58918349467379,0.03,0.8,100706.53428888602,-5,172.99396028487536,50,11,3,8,5
107.74781725360145,108.07203335366245,110.98997825421134,0.03,0.8,102371.38396269918,-20,209.94329562594066,50,14,5,9,20
108.4344690157761,108.76075126958486,111.69729155386365,0.03,0.8,102371.38396269918,-20,196.16893730749143,50,14,5,9,20
104.8892977659926,105.20491250350311,108.04544514109769,0.03,0.8,102911.61118840467,-25,281.48837581709085,50,15,6,9,25
104.01102857711946,104.32400057885603,107.14074859448515,0.03,0.8,103447.3149313771,-30,317.5949140114244,67.00218928455429,16,7,9,30
107.47584941990002,107.79924716138417,110.70982683474155,0.03,0.8,104554.41319972451,-40,242.44331326914835,67.01531168586067,18,8,10,40
107.32574131941907,107.81089032588555,108.94290467430736,0.015,0.4,104562.49901649896,-40,250.06340346352954,71.03987977150427,20,9,11,40
111.25425485316038,111.58902191891713,114.6019255107279,0.03,0.8,105135.50864405259,-45,114.00265770131955,74.77342083426616,21,9,12,45
115.49696371275616,115.84449720436926,118.97229862888723,0.03,0.8,105135.50864405259,-45,-77.49373014402227,69.85995116054873,21,9,12,45
113.34765906384757,113.68872523956627,116.75832082103456,0.03,0.8,104568.77034873335,-40,21.221339150695712,67.140881310075,22,9,13,40
112.11765770473389,112.45502277305305,115.49130838792547,0.03,0.8,104568.77034873335,-40,70.5694378112239,66.69783870976823,22,9,13,40
111.92273494682826,112.25951348729012,115.29052035144696,0.03,0.8,105145.22295049058,-45,93.54484356252942,68.70102899262729,23,9,14,45
113.67827830214485,114.02033932010517,117.098888481748,0.03,0.8,105179.42905228662,-45,48.513782881884254,64.84174721292996,27,10,17,45
112.06529871460242,112.40250623330233,115.43737390160149,0.03,0.8,104058.7760651406,-35,124.68834697501734,67.4348089244793,29,11,18,35
114.18834842254819,114.53194425531413,117.62430675020761,0.03,0.8,102916.89258091511,-25,53.593974532253924,64.22192329321345,31,11,20,25
112.85113148182933,113.19070359260715,116.24685258960754,0.03,0.8,101788.38126609683,-15,90.52071220771177,62.29816540280601,33,12,21,15
112.04634400800681,112.38349449148126,115.41784884275125,0.03,0.8,102365.47051031058,-20,117.80062048094987,57.57779002147186,34,12,22,20
110.00107252404727,110.33206873023799,113.31103458595442,0.03,0.8,102365.47051031058,-20,158.82913570581877,51.65007725986555,34,12,22,20
107.1244612637807,107.44680166878706,110.34786531384431,0.03,0.8,102917.2098368798,-25,231.0397951601335,60.3361267406237,35,12,23,25
112.80633411308875,113.14577142737086,116.20070725590988,0.03,0.8,102934.18170259391,-25,105.53741690963216,57.027698951176255,37,13,24,25
111.10254387922663,111.43685444255429,114.44564951250325,0.03,0.8,102934.18170259391,-25,148.26034153005457,59.6259348703216,37,13,24,25
112.95933611531795,113.29923381676826,116.35831312982101,0.03,0.8,102934.18170259391,-25,101.7008571746992,56.89932393523697,37,13,24,25
111.7607445357273,111.92863749196525,113.43967409810678,0.015,0.8,102934.18170259391,-25,135.96576529477898,49.20126425723811,37,13,24,25
107.25137884066505,107.57410114409734,110.47860187498797,0.03,0.8,102934.18170259391,-25,244.82917399147118,46.64847664845849,37,13,24,25
105.62074877826133,105.93856447167636,108.79890571241162,0.03,0.8,102406.0779587026,-20,287.30666926907725,49.927176087773574,38,13,25,20
107.5316219472023,107.8551875097315,110.76727757249424,0.03,0.8,102959.91434656507,-25,263.5346588217799,52.49592552005128,39,14,25,25
109.0929108723961,109.42117439558285,112.37554610426359,0.03,0.8,102959.91434656507,-25,224.38498667550448,48.781468612887814,39,14,25,25
106.94102422677804,107.26281266477235,110.15890860672121,0.03,0.8,103510.70888959868,-30,292.8245096555038,47.68008266215227,40,14,26,30
106.28869398569802,106.60851954433102,109.48694957202795,0.03,0.8,103510.70888959868,-30,312.4533032687468,49.27190674796111,40,14,26,30
107.13056334022302,107.45292210654264,110.35415100341929,0.03,0.8,103510.70888959868,-30,287.12122640240705,46.356077841715056,40,14,26,30
105.5143921960424,105.83188785962126,108.68934883183104,0.03,0.8,103510.70888959868,-30,335.75225381004566,48.245623842176975,40,14,26,30
106.44026299752393,106.76054463141818,109.64307933646647,0.03,0.8,102978.50757461107,-25,309.4939588256093,55.554432551740604,41,15,26,25
110.45398139851353,110.78634041977286,113.77757161110672,0.03,0.8,103547.3954326666,-30,223.80522007340915,49.68617919173231,42,15,27,30
