Bid,Price,Ask,Spread,Skew,Cash,Inventory,PnL,RSI,Trades,Informed Trades,Noise Trades,Trade Imbalance
98.5,100,101.5,0.03,0,100406.0,-4,6.0,50,1,0,1,4
100.69625595042794,102.22970147251567,103.7631469946034,0.03,0,100406.0,-4,-2.918805890061776,50,1,0,1,4
100.46252908854558,101.99241531832038,103.52230154809519,0.03,0,100104.61241273436,-1,2.61999741604086,50,2,0,2,1
99.33763552078071,100.85039139165553,102.36314726253036,0.03,0,99815.67604139728,2,17.376824180595577,50,4,0,4,-2
98.73682504025678,100.24043151295105,101.74403798564532,0.03,0,100222.65219333986,-2,22.171330313954968,50,5,0,5,2
98.64534176901275,100.14755509544442,101.64976842187609,0.03,0,100437.96943679506,-4,37.37921641327557,50,7,0,7,4
99.51318763381477,101.02861688712159,102.5440461404284,0.03,0,100437.96943679506,-4,33.85496924657491,50,7,0,7,4
99.07262627786052,100.5813464749853,102.09006667211007,0.03,0,100948.41977015561,-9,43.187651880740304,50,8,0,8,9
98.13201858748137,99.62641480962576,101.12081103177015,0.03,0,100948.41977015561,-9,51.782036868986324,50,8,0,8,9
96.95157985570965,98.42799985351233,99.90441985131501,0.03,0,100754.51661044419,-7,65.52061146960477,50,9,0,9,7
97.76940725579425,99.2582814779637,100.74715570013316,0.03,0,100363.43898142102,-3,65.66413698712131,50,10,0,10,3
98.10366307310558,99.59762748538637,101.09159189766716,0.03,0,101374.3549003977,-13,79.58574308767857,50,12,0,12,13
97.84977705555717,99.33987518330677,100.82997331105638,0.03,0,101374.3549003977,-13,82.93652301470865,50,12,0,12,13
95.05692711828709,96.50449453633207,97.95206195437706,0.03,0,101374.3549003977,-13,119.79647142537578,33.62731104263759,12,0,12,13
94.73792851299052,96.18063808425434,97.62334765551816,0.03,0,100903.55067697527,-8,134.1055723012396,33.56905384764508,14,0,14,8
94.7191669669342,96.16159082937482,97.60401469181544,0.03,0,100714.1123430414,-6,137.1427980651497,32.0032007802877,15,0,15,6
94.22714544214304,95.66207659100816,97.09700773987328,0.03,0,100714.1123430414,-6,140.13988349535794,34.464574754625616,15,0,15,6
94.59501088722585,96.03554404794502,97.4760772086642,0.03,0,100524.92232126695,-4,140.7801450751722,30.984938092247845,16,0,16,4
93.53527304598573,94.95966806699059,96.38406308799544,0.03,0,100524.92232126695,-4,145.0836489989888,36.08382064825054,16,0,16,4
94.31280274648829,95.7490383213079,97.18527389612753,0.03,0,100622.10759516308,-5,143.36240355654445,34.18826908901191,17,0,17,5
93.77097696589638,95.19896138669684,96.6269458074973,0.03,0,100826.78536214447,-7,160.39263243759342,30.8109126384621,19,0,19,7
92.72113426726766,94.13313123580473,95.5451282043418,0.03,0,100470.02079476077,-3,187.62140105335857,30.4744111612696,21,0,21,3
92.61216816520292,94.02250575147504,95.43284333774716,0.03,0,99914.34778576955,3,196.41530302398314,38.57619602136815,22,0,22,-3
93.83416003768572,95.26310663724439,96.69205323680306,0.03,0,99163.67450546807,11,211.56867847774993,37.61431131464973,24,0,24,-11
93.58514962476215,95.01030418757578,96.43545875038942,0.03,0,99645.85179922,6,215.9136243454559,35.04301931555834,25,0,25,-6
92.90472646786755,94.31951925671832,95.7343120455691,0.03,0,98902.61398747706,14,223.0872570711217,37.699173388779265,26,0,26,-14
93.29878031570301,94.71957392457159,96.14036753344017,0.03,0,98902.61398747706,14,228.68802242106176,39.8976885798816,26,0,26,-14
93.62610725709331,95.05188554019625,96.4776638232992,0.03,0,97702.58393253207,27,268.9848421173665,41.00473964249515,31,0,31,-27
93.78773352252979,95.21597311931959,96.64421271610938,0.03,0,97702.58393253207,27,273.4152067536925,48.49756840253802,31,0,31,-27
94.97314424032172,96.41943577697636,97.865727313631,0.03,0,97702.58393253207,27,305.9086985104368,45.25098638347393,31,0,31,-27
94.35133981368544,95.78816224739639,97.22498468110733,0.03,0,97702.58393253207,27,288.86431321177224,52.32885134527449,31,0,31,-27
95.63192763506093,97.08825140615323,98.54457517724553,0.03,0,97702.58393253207,27,323.96672049821063,45.41330308148598,31,0,31,-27
94.23123696372366,95.66623042002402,97.10122387632438,0.03,0,97702.58393253207,27,285.572153872723,44.167928711576906,31,0,31,-27
93.95373565959143,95.38450320770704,96.81527075582265,0.03,0,97702.58393253207,27,277.96551914015436,38.842260967827926,31,0,31,-27
92.66538798202241,94.07653602235777,95.48768406269313,0.03,0,97239.25699262196,32,249.70614533740445,46.09335853812041,32,0,32,-32
93.9999625191914,95.43143402963594,96.86290554008048,0.03,0,97829.02325492511,26,310.24053969564557,47.03334780040002,34,0,34,-26
94.1854549498961,95.61975121816863,97.05404748644116,0.03,0,97829.02325492511,26,315.13678659748985,47.79337135015817,34,0,34,-26
94.32925607761827,95.76574221077996,97.20222834394166,0.03,0,98120.62993995694,23,323.24201080488274,45.232757600932175,35,0,35,-23
93.80245810977735,95.23092193886025,96.65938576794315,0.03,0,96619.79061020049,39,333.7965658160392,43.403490209304145,37,0,37,-39
93.41765768733364,94.84026161150624,96.26286553567883,0.03,0,95872.44934870182,47,329.94164444261696,40.65509138211382,38,0,38,-47
92.82035902495383,94.23386703040998,95.64737503586613,0.03,0,95968.09672373769,46,302.85460713654174,38.176593626611236,39,0,39,-46
92.25171155267573,93.65655995195506,95.06140835123439,0.03,0,95968.09672373769,46,276.2984815276286,31.564548553367302,39,0,39,-46
90.43736157218562,91.81458027633059,93.19179898047555,0.03,0,95968.09672373769,46,191.5674164489028,36.133849003728415,39,0,39,-46
