Bid,Price,Ask,Spread,Skew,Cash,Inventory,PnL,RSI
98.22159761582287,98.66559278334793,99.70158150757308,0.015,0.4,101612.25026601307,-15,132.26637426285015,52.98112146536657
98.66313284272874,99.10912390028,100.14976970123294,0.015,0.4,101612.25026601307,-15,125.61340750887757,57.90594472556002
99.48223248292787,100.48710351810895,101.49197455329004,0.02,0.0,101612.25026601307,-15,104.9437132414314,54.05666706849383
99.16892536392352,99.6172027764174,100.66318340556978,0.015,0.4,101612.25026601307,-15,117.99222436681157,56.980362126707604
99.43860922246117,100.44303961864765,101.44747001483412,0.02,0.0,102525.27749614658,-24,114.64454529903014,49.40094339881006
97.41106365631542,98.59419398412491,100.36888947583917,0.03,0.2,102233.04430517762,-21,162.56623151099484,53.17024277791013
99.18467422598137,99.63302282871057,100.67916956841202,0.015,0.4,102233.04430517762,-21,140.75082577469584,55.2451430463504
99.93266394740007,100.23336403951863,100.93499758779527,0.01,0.4,103045.53595408198,-29,138.76839693593502,57.69047021183995
99.19372629478931,100.96053566899676,101.71773968651424,0.025,-0.4,102946.34222778719,-28,119.44722905528033,53.02573236785204
99.42393913577745,99.87336929761672,100.92203967524169,0.015,0.4,102250.37465383674,-21,153.03389858678565,51.54345560758969
99.06651391305705,99.51432839081572,100.55922883891928,0.015,0.4,102250.37465383674,-21,160.57375762960874,53.64062393567772
99.6036119894565,100.05385433395931,101.10441980446588,0.015,0.4,102250.37465383674,-21,149.2437128235906,57.40515720597519
100.7736831541013,101.07691389578868,101.7844522930592,0.01,0.4,102861.08136759509,-27,132.00469240879465,62.75886923508561
101.73112858906474,102.75871574653004,103.78630290399535,0.02,0.0,102861.08136759509,-27,86.59604243877402,58.85404856240169
101.62855268829645,101.93435575556315,102.64789624585208,0.01,0.4,103170.0443998902,-30,112.01372722331143,64.38364553787531
102.80598571774827,103.84443001792755,104.88287431810683,0.02,0.0,103170.0443998902,-30,54.7114993523719,64.2233375012438
103.50005267201034,103.81148713341057,104.53816754334444,0.01,0.4,103170.0443998902,-30,55.69978588788945,66.65733754470612
103.66124906470925,104.70833238859521,105.75541571248117,0.02,0.0,103170.0443998902,-30,28.794428232344217,67.33212289426677
103.91156701862155,104.96117880668844,106.01079059475532,0.02,0.0,103066.13283287159,-29,22.25864747763262,58.27386049749526
102.69362752197901,103.15783779204321,104.24099508885966,0.015,0.4,103066.13283287159,-29,74.555536902335,59.61633530245403
103.1055469427244,103.57161922925606,104.65912123116324,0.015,0.4,102138.18291038707,-20,66.75052580195188,56.038087477212635
102.34641588836956,102.80905664326426,103.88855173801853,0.015,0.4,103800.39973819535,-36,99.27369903783256,60.74075578679338
103.75320613160464,104.22220605886956,105.31653922248769,0.015,0.4,103800.39973819535,-36,48.400320076048956,58.714519042156255
103.33177989191086,103.79887482863974,104.88876301434046,0.015,0.4,103800.39973819535,-36,63.64024436431646,60.39074923218651
103.8282166434684,104.29755564386579,105.39267997812638,0.015,0.4,103800.39973819535,-36,45.68773501618125,60.01379799902244
103.75690228364004,104.22591891877452,105.32029106742166,0.015,0.4,103800.39973819535,-36,48.26665711947135,54.94241831263169
102.77764703160958,103.24223709855306,104.32628058808787,0.015,0.4,104739.33626348815,-45,93.43559405325504,52.055596441179524
102.43750904183197,102.64279463109416,104.49036493445385,0.02,0.8,104739.33626348815,-45,120.41050508890476,52.26237396339252
102.48330463180181,102.6886819957934,104.53707827171769,0.02,0.8,105157.48457657502,-49,125.73915878114349,52.516967156648924
102.5361712957599,102.74165460496984,104.5910043878593,0.02,0.8,105157.48457657502,-49,123.14350093150279,53.166514060699285
102.66383436600579,102.86957351303185,104.72122583626643,0.02,0.8,105157.48457657502,-49,116.87547443645599,58.90954167213958
102.99030667413275,104.08318006481329,104.55155437510496,0.015,-0.4,105157.48457657502,-49,57.408753399169655,48.53819665831219
101.91530827689469,102.11954737163796,103.95769922432744,0.02,0.8,104647.90803519054,-44,154.64795083846548,43.558656492554675
100.73370567685929,100.93557683052033,102.7524172134697,0.02,0.8,104647.90803519054,-44,206.74265464764903,46.64076959246031
101.35146621964523,101.554575370386,103.38255772705295,0.02,0.8,104647.90803519054,-44,179.50671889356454,43.96075375123444
100.7110586082357,100.91288437698968,102.72931629577549,0.02,0.8,104647.90803519054,-44,207.74112260299444,41.39469536748259
100.06952119179027,100.27006131441911,102.07492241807866,0.02,0.8,104647.90803519054,-44,236.02533735609904,48.253147385573506
101.42214824428031,101.62539904236503,103.45465622512761,0.02,0.8,104140.79729396914,-39,177.4067313169071,50.249024709217196
101.85271099389439,102.05682464318075,103.893847486758,0.02,0.8,104452.4788364294,-42,166.09220141581318,56.02220993664425
102.95492778429455,103.4203192207881,104.50623257260638,0.015,0.4,104661.49130157461,-44,110.9972558599402,58.94486204712946
103.72815247047437,104.19703914663422,105.29110805767388,0.015,0.4,104246.57869169272,-40,78.69712582734064,53.443438352379566
102.61601619096345,103.07987563130432,104.16221432543301,0.015,0.4,104151.6936661741,-39,131.5785165532434,50.42323248955134
102.20930103626469,102.4141292948544,104.25758362216179,0.02,0.8,103231.80995684772,-30,159.38607800209138,47.66604782689824
101.57780708114313,101.7813698207847,103.61343447755883,0.02,0.8,103231.80995684772,-30,178.36886222417525,48.43447148037077
101.73761216646068,101.94149515677422,103.77644206959616,0.02,0.8,104580.90370375247,-43,197.4194120111788,44.645431558894195
100.87990137153548,101.08206550254056,102.90154268158629,0.02,0.8,104580.90370375247,-43,234.37488714321807,46.24996772675446
101.18381652736934,101.38658970678291,103.211548321505,0.02,0.8,104378.53607069774,-41,221.68589271964447,43.04949339960978
100.46001759878354,100.66134027934223,102.47324440437039,0.02,0.8,102972.09582431476,-27,254.23963677251595,41.90454400499463
100.19464534589804,100.39543621833471,102.20255407026474,0.02,0.8,102781.74607724481,-25,271.8601717864367,44.47937078766889
100.62432641497492,100.82597837171835,102.64084598240927,0.02,0.8,103296.96682672428,-30,272.1874755727331,45.11009355422863
100.7277695562838,100.92962881391162,102.74636213256203,0.02,0.8,102491.14467027402,-22,270.6928363679617,40.926006547384844
100.06345772212757,100.06345772212757,100.06345772212757,0.0,0.8,102491.14467027402,-22,289.7486003872182,40.926006547384844
