Bid,Price,Ask,Spread,Skew,Cash,Inventory,PnL,RSI,Trades,Informed Trades,Noise Trades,Trade Imbalance
100.0,100,100.0,0.0,-0.8,99100.0,9,0.0,50,1,0,1,-9
99.25346209809516,100.0034882600455,101.75354930459629,0.025,0.4,99303.50709860919,7,3.531516429502517,50,2,0,2,-7
98.05913097645008,99.80573127374053,100.55427425829359,0.025,-0.4,98519.03405079758,15,16.120019903682987,50,4,0,4,-15
98.94540377648755,100.45218657511427,101.95896937374098,0.03,0.0,99538.62374453498,5,40.88467741054774,50,6,0,6,-5
97.28197526952853,99.98147509715163,100.28141952244309,0.03,-0.8,99638.90516405743,4,38.831064446043456,50,7,0,7,-4
97.05605471751657,99.29008155244662,99.53830675632774,0.025,-0.8,100335.67331135173,-3,37.803066694381414,50,8,0,8,3
99.58271872972973,99.78228329632238,101.57836439565618,0.02,0.8,100843.56513333,-8,45.30686695942131,50,9,0,9,8
96.87172361834988,98.34692753131966,99.82213144428945,0.03,0.0,99789.7778048319,3,84.81858742586337,50,12,0,12,-3
95.037919866282,97.07652693185086,97.95021567423753,0.03,-0.4,99789.7778048319,3,81.00738562745391,50,12,0,12,-3
96.04217664133515,97.5047478592235,98.96731907711185,0.03,0.0,100596.14206962769,-5,108.61833033157745,50,15,0,15,5
97.22362799358784,98.10658727909974,100.16682561196083,0.03,0.4,100604.9716624828,-5,114.43872608730453,50,17,0,17,5
96.74248790102659,98.21572375738741,99.68895961374822,0.03,0.0,100904.03854132404,-8,118.31275126495166,50,18,0,18,8
98.26888410367879,98.71309302227904,99.74958049901296,0.015,0.4,100904.03854132404,-8,114.33379714580951,50,18,0,18,8
96.97906923404199,98.45590785181928,99.93274646959657,0.03,0.0,100710.08040285597,-6,119.34495574505127,35.726495137870515,19,0,19,6
98.03219106548862,98.1303213868755,99.01349427935737,0.01,0.8,100809.09389713532,-7,122.18164742719091,33.47006782479451,20,0,20,7
97.23865497412581,97.6782069051992,98.70382807770379,0.015,0.4,101302.61303752384,-12,130.47455466145766,43.7342922720057,21,0,21,12
98.44579157526343,98.89080017605568,99.92915357790426,0.015,0.4,101602.40049825756,-15,119.03849561672541,39.50834248412344,22,0,22,15
98.1101491521549,98.1101491521549,98.1101491521549,0.0,-0.4,101308.07005080109,-12,130.74826097523328,40.10594268092989,23,0,23,12
98.18500005078745,98.18500005078745,98.18500005078745,0.0,0.0,101308.07005080109,-12,129.85005019164237,38.5806539297145,23,0,23,12
95.85080588197533,97.90684972622608,98.78801137376212,0.03,-0.4,100445.41279786332,-3,151.69224868464516,42.29066678340527,24,0,24,3
96.86829518345236,98.34344688675367,99.81859859005498,0.03,0.0,100057.93961712951,1,156.2830640162574,44.48278235400412,25,0,25,-1
97.12932972676555,98.60845657539649,100.08758342402743,0.03,0.0,100558.37753424965,-4,163.94370794807037,48.02903918761528,26,0,26,4
99.05050425764534,99.05050425764534,99.05050425764534,0.0,-0.8,100558.37753424965,-4,162.17551721907512,58.27703169669491,26,0,26,4
99.11942941946744,100.62886235478928,102.13829529011112,0.03,0.0,100477.37130005404,-3,175.4847129896807,65.93460852307066,28,0,28,3
102.29964818852427,102.29964818852427,102.29964818852427,0.0,0.0,100477.37130005404,-3,170.47235548846947,65.043262574437,28,0,28,3
101.41742820686103,102.1838067575426,102.95018530822416,0.015,0.0,98753.2750205374,14,183.8483151429973,56.26043153603183,30,1,29,-14
100.48740850313618,100.94164590972997,100.99211673268483,0.005,-0.8,98955.25925400277,12,166.5590049195307,55.7012612420237,32,1,31,-12
99.34305632826263,100.85589474950521,102.36873317074779,0.03,0.0,98955.25925400277,12,165.52999099683075,61.35227097065699,32,1,31,-12
100.49691493808989,102.02732481024354,103.5577346823972,0.03,0.0,98955.25925400277,12,179.58715172568918,54.94528395472488,32,1,31,-12
100.02268783048424,101.03301801059014,102.04334819069604,0.02,0.0,98955.25925400277,12,167.65547012984462,59.6923158555874,32,1,31,-12
101.05350590080901,102.07424838465558,103.09499086850214,0.02,0.0,98045.77770089549,21,189.3369169732614,50.691160109955895,33,1,32,-21
98.9381069731589,100.44477865295319,101.95145033274748,0.03,0.0,98045.77770089549,21,155.11805260750407,45.62899450020058,33,1,32,-21
97.84159482564796,99.33156835091164,100.82154187617532,0.03,0.0,97556.56972676725,26,139.19050389096083,47.314823910681916,34,1,33,-26
98.16784431123922,99.66278610278094,101.15772789432266,0.03,0.0,98062.35836623887,21,155.27687439727015,46.60601014088732,35,1,34,-21
99.3626586377248,99.51192652751608,99.86021827036238,0.005,0.4,98062.35836623887,21,152.1088233167102,44.42606898348998,35,1,34,-21
97.56729138176662,99.053087697225,100.53888401268337,0.03,0.0,98062.35836623887,21,142.47320788059733,40.67981400090237,35,1,34,-21
96.74101138245433,98.21422475376075,99.68743812506716,0.03,0.0,97965.61735485641,22,126.33029943914153,45.29787392748481,36,1,35,-22
97.657639087687,98.99405888260213,99.14254997092604,0.015,-0.8,97582.41135292186,26,156.25688386951515,49.36282709036733,39,1,38,-26
99.74075963570117,99.74075963570117,99.74075963570117,0.0,-0.4,97582.41135292186,26,175.67110345009132,51.21884098743919,39,1,38,-26
98.59433235735348,100.0957688907142,101.59720542407491,0.03,0.0,97286.6283558498,29,189.40565368051466,41.58420293869325,40,1,39,-29
97.12988871346211,98.01199668361464,100.07024861397055,0.03,0.4,98287.33084198949,19,149.55877897817118,42.5379493313855,42,1,41,-19
97.69181377305638,98.18272741010692,98.67364104715746,0.01,0.0,98682.02540617812,15,154.76631732971873,43.48517713015386,43,1,42,-15
